modelo,threshold,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
XGBoost,0.27,0.6096271327356854,0.12901396376595917,0.9206746383376723,0.22628484401638901,0.8724208135307878,611456,426531,5440,63133
XGBoost,0.28,0.6211023351648353,0.1319566592673207,0.9161936272895499,0.23066226830207953,0.8724208135307878,624461,413526,5747,62826
XGBoost,0.29,0.6329028701561595,0.1351291114711704,0.9110832352540132,0.2353213880650412,0.8724208135307878,637870,400117,6098,62475
XGBoost,0.3,0.6445967683632157,0.1384077804838662,0.9055832100339114,0.2400845478982026,0.8724208135307878,651188,386799,6476,62097
XGBoost,0.31,0.65605751156738,0.14181298389577068,0.9000546181013693,0.24498648300702902,0.8724208135307878,664249,373738,6855,61718
XGBoost,0.32,0.6653710598611915,0.14476922462879233,0.8958644143631803,0.24922500467533357,0.8724208135307878,674842,363145,7142,61431
XGBoost,0.33,0.6740809355118567,0.1474851370287636,0.8905293359649077,0.2530307140556006,0.8724208135307878,684845,353142,7507,61066
XGBoost,0.34,0.6833999060150375,0.15056659944486583,0.8849723430505712,0.25732567359800507,0.8724208135307878,695537,342450,7887,60686
XGBoost,0.35,0.6925797064777328,0.15371924861805955,0.8787846560331198,0.2616411506561056,0.8724208135307878,706120,331867,8312,60261
XGBoost,0.36,0.700933523713129,0.15675586143884884,0.8733850649326426,0.265780765910241,0.8724208135307878,715734,322253,8682,59891
XGBoost,0.37,0.7088427197802198,0.15972946644391897,0.8676742839584687,0.2697632965209091,0.8724208135307878,724878,313109,9074,59499
XGBoost,0.38,0.717590550896472,0.1633139235655994,0.8621858053467261,0.2745744954415435,0.8724208135307878,734934,303053,9450,59123
XGBoost,0.39,0.7249936740890688,0.16634490571729196,0.8565807934819529,0.2785545436434037,0.8724208135307878,743510,294477,9834,58739
XGBoost,0.4,0.7326859817813764,0.16957600049036967,0.8500418007692716,0.282721463979614,0.8724208135307878,752470,285517,10282,58291
XGBoost,0.41,0.7392974624060151,0.1725477672270518,0.8445885280563703,0.2865217365992926,0.8724208135307878,760160,277827,10656,57917
XGBoost,0.42,0.7471162883169462,0.1762789578815178,0.8386049249891399,0.2912958556417464,0.8724208135307878,769222,268765,11066,57507
XGBoost,0.43,0.7543603600347021,0.1798422278664633,0.832195423181809,0.2957368553499378,0.8724208135307878,777678,260309,11506,57067
XGBoost,0.44,0.7606627747252748,0.18307911276374406,0.826575600700728,0.29973997956959786,0.8724208135307878,785037,252950,11891,56682
XGBoost,0.45,0.7677586393869289,0.18696503229758893,0.82035783377162,0.30450184860667007,0.8724208135307878,793315,244672,12317,56256
XGBoost,0.46,0.7742562536148062,0.1906376607643238,0.8139860447268596,0.30889366855867995,0.8724208135307878,800942,237045,12754,55819
XGBoost,0.47,0.7794489227877386,0.19367880071534915,0.8087561291221661,0.3124865045984076,0.8724208135307878,807047,230940,13113,55460
XGBoost,0.48,0.7855922860034703,0.19705511489356678,0.7999757901823915,0.31619530600868917,0.8724208135307878,814446,223541,13714,54859
XGBoost,0.49,0.7909982287449393,0.20044313337726813,0.7936826004432339,0.3200221601319052,0.8724208135307878,820861,217126,14147,54426
XGBoost,0.5,0.7964782750144592,0.20413828537846665,0.7879639796325565,0.324240043753519,0.8724208135307878,827317,210670,14539,54034
XGBoost,0.51,0.800848575766339,0.20693581350367646,0.7816852377670273,0.32721331685036154,0.8724208135307878,832583,205404,14969,53604
XGBoost,0.52,0.8053544317524579,0.21003641358139385,0.7755600989828592,0.3305330006038644,0.8724208135307878,837988,199999,15388,53185
XGBoost,0.53,0.8101892351069984,0.21341550782799135,0.7683759817624807,0.33402689869429036,0.8724208135307878,843831,194156,15881,52692
XGBoost,0.54,0.8156981998264893,0.21779676879329268,0.7619722411979494,0.33873706971116635,0.8724208135307878,850367,187620,16321,52252
XGBoost,0.55,0.8200269303065356,0.22132497357784583,0.7563070888735501,0.3424085874913208,0.8724208135307878,855546,182441,16710,51863
XGBoost,0.56,0.824160461249277,0.2247858608449762,0.7504620670107475,0.3459126313922954,0.8724208135307878,860521,177466,17111,51462
XGBoost,0.57,0.8288651315789473,0.22869652001891977,0.7422515702430867,0.34960061074437054,0.8724208135307878,866292,171695,17676,50897
XGBoost,0.58,0.8332806174089068,0.2324602840194637,0.7340127069771237,0.35303035186690523,0.8724208135307878,871743,166244,18241,50332
XGBoost,0.59,0.8367978238866396,0.23554754737471476,0.7273786105900477,0.35580290414233895,0.8724208135307878,876089,161898,18695,49878
XGBoost,0.6,0.8417681824754194,0.24056981981940115,0.7198923079671237,0.3605489647902848,0.8724208135307878,882103,155884,19209,49364
XGBoost,0.61,0.8457751951995374,0.24443823690727923,0.7116225954106078,0.3638138830035066,0.8724208135307878,887104,150883,19776,48797
XGBoost,0.62,0.8501057330827069,0.24878260239560004,0.7022356005179082,0.3673376073755465,0.8724208135307878,892540,145447,20420,48153
XGBoost,0.63,0.8548772773279353,0.2539059023717421,0.6917548959102731,0.37138669397860663,0.8724208135307878,898540,139447,21140,47433
XGBoost,0.64,0.8603862420474263,0.25979943535192174,0.677384912668211,0.3754975631189314,0.8724208135307878,905620,132367,22124,46449
XGBoost,0.65,0.8644239806246385,0.2644021557756145,0.6665687243431208,0.3785448201603234,0.8724208135307878,910830,127157,22866,45707
XGBoost,0.66,0.8688756145170619,0.27010103049578826,0.6553350587318021,0.3824831346904741,0.8724208135307878,916525,121462,23635,44938
XGBoost,0.67,0.8740610540775015,0.2772471710150123,0.6421275078679718,0.3872023676316682,0.8724208135307878,923170,114817,24542,44031
XGBoost,0.68,0.8781819331983807,0.2835459048032948,0.6319849542812438,0.3913621322852311,0.8724208135307878,928426,109561,25238,43335
XGBoost,0.69,0.8818202356853673,0.2888969819301253,0.6198196553135279,0.39399233699673175,0.8724208135307878,933287,104700,26073,42500
XGBoost,0.7,0.8857748337189127,0.29544406208499047,0.6083098910795893,0.3976190895712889,0.8724208135307878,938451,99536,26861,41712
XGBoost,0.71,0.88884741902834,0.3005782955478268,0.5976150240990473,0.39990312332924993,0.8724208135307878,942583,95404,27593,40980
XGBoost,0.72,0.8925815138808559,0.307080693343572,0.5834295351773422,0.4022700418997395,0.8724208135307878,947689,90298,28567,40006
XGBoost,0.73,0.8962921124927703,0.31424443972938965,0.5685803471653036,0.40463033499177137,0.8724208135307878,952814,85173,29586,38987
XGBoost,0.74,0.8995942379988433,0.3207931018936748,0.5546235468123957,0.40634035510743727,0.8724208135307878,957425,80562,30543,38030
XGBoost,0.75,0.9033608661075766,0.3298614591503828,0.5411167024068193,0.4097981036519352,0.8724208135307878,962517,75470,31467,37106
XGBoost,0.76,0.9072973901098902,0.3397141708660676,0.5233948712103589,0.4119350148106758,0.8724208135307878,968087,69900,32681,35892
XGBoost,0.77,0.9106085526315789,0.3484659520180089,0.5080769660849114,0.4133763802636573,0.8724208135307878,972799,65188,33729,34844
XGBoost,0.78,0.9138618782533257,0.3577903020709475,0.4904560428856029,0.4137208272801958,0.8724208135307878,977607,60380,34937,33636
XGBoost,0.79,0.9167193825910932,0.36650148829157264,0.47155016167545594,0.4124124258879303,0.8724208135307878,982068,55919,36236,32337
XGBoost,0.8,0.9200648857721226,0.37738937817129903,0.4448792810866949,0.40830229427242476,0.8724208135307878,987599,50388,38065,30508
XGBoost,0.81,0.9230452935222673,0.3889861518809218,0.4236218843619738,0.40554606553179484,0.8724208135307878,992352,45635,39520,29053
XGBoost,0.82,0.9259082200694042,0.402057763616547,0.4005107838601057,0.4012522067473343,0.8724208135307878,997104,40883,41104,27469
XGBoost,0.83,0.9288235613071139,0.4172356889535088,0.372671520424358,0.39365545281623504,0.8724208135307878,1002237,35750,43011,25562
XGBoost,0.84,0.9310322079236553,0.4316505545046921,0.3517902808960781,0.38757069731893923,0.8724208135307878,1006115,31872,44445,24128
XGBoost,0.85,0.9334396688837477,0.4498296332819491,0.3268732401266713,0.37852510018233054,0.8724208135307878,1010487,27500,46153,22420
XGBoost,0.86,0.935478419606709,0.46867737538439946,0.3003656626532759,0.36601800259462103,0.8724208135307878,1014559,23428,47969,20604
XGBoost,0.87,0.9375153629265471,0.49379982564897096,0.27015528418374035,0.34909692605544185,0.8724208135307878,1018886,19101,50042,18531
XGBoost,0.88,0.9385763085598612,0.5109667874614421,0.2441474562453143,0.3301875574218595,0.8724208135307878,1021841,16146,51823,16750
XGBoost,0.89,0.939579417293233,0.5323019148865994,0.221483202601808,0.31250756579240146,0.8724208135307878,1024508,13479,53380,15193
XGBoost,0.9,0.9404090153267785,0.5579372661578322,0.1922090574379584,0.2855900968550749,0.8724208135307878,1027431,10556,55385,13188
XGBoost,0.91,0.9407921847888954,0.5779759104307789,0.16966817289609284,0.26209295684804784,0.8724208135307878,1029403,8584,56933,11640
XGBoost,0.92,0.9409421992481203,0.6008215704926891,0.14335651037359598,0.23121710578670163,0.8724208135307878,1031374,6613,58738,9835
XGBoost,0.93,0.9411157099479468,0.6364200057723056,0.12003504322014616,0.2017669287211003,0.8724208135307878,1033166,4821,60338,8235
XGBoost,0.94,0.9409530436668595,0.6675758484869141,0.0972779488321275,0.1695289805723661,0.8724208135307878,1034548,3439,61900,6673
XGBoost,0.95,0.9405319187391555,0.7268999855376934,0.06635634914938722,0.12151494233388642,0.8724208135307878,1036203,1784,64021,4552
