id_cajero,densidad_1,densidad_2,densidad_3,id_original,banco,red,barrio,comuna,tipo
670,5483.734765095719,892.7010082722317,2193.493906037415,40033,Banco Patagonia,BANELCO,Mataderos,Comuna 9,A (0-50m)
671,1657.87330107545,4973.619903231005,1122.2526961121657,40885,Banco Galicia,BANELCO,Mataderos,Comuna 9,B (50-100m)
672,4208.447610422296,1147.758439207155,1122.2526961121657,40865,Banco Galicia,BANELCO,Villa Gral. Mitre,Comuna 11,A (0-50m)
673,9692.182375518016,4165.938038603747,2856.643226467331,40522,BBVA Banco Francés,BANELCO,Velez Sarsfield,Comuna 10,A (0-50m)
674,9564.653660050673,467.60529004735946,331.57466021495804,39873,Banco Itaú,BANELCO,Belgrano,Comuna 13,A (0-50m)
675,11222.526961126123,3018.179599396593,3111.700657401914,40911,Banco Galicia,BANELCO,Belgrano,Comuna 13,A (0-50m)
676,2933.160455748873,11902.680110296422,5840.815168401953,40104,Banco Santander Río,BANELCO,Parque Chacabuco,Comuna 7,B (50-100m)
677,6886.550635236485,5653.7730523908,2423.0455938785394,40094,Banco Santander Río,BANELCO,Almagro,Comuna 5,A (0-50m)
678,16068.61814888513,2550.5743093492333,2856.643226467331,40837,Banco Galicia,BANELCO,Caballito,Comuna 6,A (0-50m)
679,7779.2516435078805,892.7010082722317,2218.999649130873,40644,BBVA Banco Francés,BANELCO,Almagro,Comuna 5,A (0-50m)
680,3060.6891712162155,3018.179599396593,5050.137132504746,40506,Banco Supervielle,BANELCO,Caballito,Comuna 6,C (100-150m)
681,4463.505041356981,2508.0647375267463,3392.2638314299556,40311,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
682,9437.124944583331,1190.2680110296421,2678.103024813123,40446,Banco Supervielle,BANELCO,Recoleta,Comuna 2,A (0-50m)
683,3825.861464020269,2125.478591124361,3800.3557209252886,41161,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,A (0-50m)
684,2040.459447477477,127.52871546746167,127.52871546729156,41365,ICBC,BANELCO,Palermo,Comuna 14,A (0-50m)
685,12497.814115799547,3485.784889443952,969.2182375514159,39898,Banco Itaú,BANELCO,Palermo,Comuna 14,A (0-50m)
686,27546.20254094594,5398.715621455877,5662.274966747746,40211,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
687,15558.503287015761,2338.0264502367972,484.60911877570794,39948,Banco Macro,BANELCO,Palermo,Comuna 14,A (0-50m)
688,2550.5743093468463,297.56700275741053,0.0,40013,Banco Patagonia,BANELCO,Retiro,Comuna 1,A (0-50m)
689,1402.8158701407654,2253.0073065918227,382.58614640187466,41110,HSBC Bank Argentina,BANELCO,Belgrano,Comuna 13,B (50-100m)
690,11860.170538462835,1402.8158701420784,3009.6776850280808,40736,Banco Galicia,BANELCO,Nuñez,Comuna 13,A (0-50m)
691,5483.734765095719,255.05743093492333,1351.8043839532904,40786,Banco Galicia,BANELCO,Mataderos,Comuna 9,A (0-50m)
692,3953.3901794876115,4038.4093231362863,306.06891712149974,40172,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,B (50-100m)
693,892.7010082713962,1275.2871546746167,127.52871546729156,40768,Banco Galicia,BANELCO,San Nicolas,Comuna 1,B (50-100m)
694,2933.160455748873,8714.46222360988,4489.010784448663,41092,HSBC Bank Argentina,BANELCO,San Nicolas,Comuna 1,B (50-100m)
695,11605.11310752815,3783.3518922013627,0.0,40898,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
696,1275.2871546734232,85.01914364497445,51.01148618691662,39883,Banco Itaú,BANELCO,Belgrano,Comuna 13,A (0-50m)
697,4080.918894954954,1317.796726497104,1530.3445856074986,39911,Banco Itaú,BANELCO,Belgrano,Comuna 13,A (0-50m)
698,4080.918894954954,3655.823176733901,306.06891712149974,39970,Banco Macro,BANELCO,Palermo,Comuna 14,A (0-50m)
699,4208.447610422296,722.6627209822827,2040.459447476665,40089,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
700,11605.11310752815,2423.0455938817718,1734.3905303551653,40405,Banco Supervielle,BANELCO,Palermo,Comuna 14,A (0-50m)
701,2423.045593879504,2040.4594474793867,1147.758439205624,40934,Banco Galicia,BANELCO,Palermo,Comuna 14,A (0-50m)
702,4846.091187759008,807.6818646272573,357.08040330841635,40705,BBVA Banco Francés,BANELCO,Palermo,Comuna 14,A (0-50m)
703,4208.447610422296,1275.2871546746167,1020.2297237383325,39884,Banco Itaú,BANELCO,Barracas,Comuna 4,A (0-50m)
704,4335.976325889638,467.60529004735946,331.57466021495804,40593,BBVA Banco Francés,BANELCO,Barracas,Comuna 4,A (0-50m)
705,9564.653660050673,4165.938038603747,3137.2064004953722,40532,BBVA Banco Francés,BANELCO,Belgrano,Comuna 13,A (0-50m)
706,7524.194212573197,3188.2178866865415,2882.1489695607893,40600,BBVA Banco Francés,BANELCO,Barracas,Comuna 4,A (0-50m)
707,2295.5168784121615,2508.0647375267463,1173.2641822990824,40996,Banco Galicia,BANELCO,Barracas,Comuna 4,B (50-100m)
708,8671.952651779276,1190.2680110296421,25.50574309345831,40050,Banco Patagonia,BANELCO,Barracas,Comuna 4,A (0-50m)
709,3825.861464020269,3400.7657457989776,2958.6661988411643,40424,Banco Supervielle,BANELCO,Barracas,Comuna 4,A (0-50m)
710,15175.917140613734,1700.3828728994888,765.1722928037493,40379,Banco Santander Río,BANELCO,Barracas,Comuna 4,A (0-50m)
711,510.11486186936924,1402.8158701420784,612.1378342429995,41215,HSBC Bank Argentina,BANELCO,Villa Devoto,Comuna 11,B (50-100m)
712,5483.734765095719,1147.758439207155,1836.4135027289985,40648,BBVA Banco Francés,BANELCO,Villa Santa Rita,Comuna 11,A (0-50m)
713,2805.6317402815307,3443.275317621465,2423.0455938785394,40910,Banco Galicia,BANELCO,Villa Del Parque,Comuna 11,B (50-100m)
714,892.7010082713962,170.0382872899489,280.56317402804143,40602,BBVA Banco Francés,BANELCO,Monserrat,Comuna 1,A (0-50m)
715,127.52871546734231,850.1914364497444,25.50574309345831,40067,Banco Patagonia,BANELCO,Monserrat,Comuna 1,B (50-100m)
716,17471.434019025895,2890.650883929131,510.11486186916625,40843,Banco Galicia,BANELCO,San Telmo,Comuna 1,A (0-50m)
717,4718.5624722916655,467.60529004735946,459.10337568224963,40652,BBVA Banco Francés,BANELCO,Caballito,Comuna 6,A (0-50m)
718,6121.378342432431,2125.478591124361,1377.310127046749,40508,Banco Supervielle,BANELCO,Caballito,Comuna 6,A (0-50m)
719,3188.217886683558,1785.4020165444633,4795.079701570163,40896,Banco Galicia,BANELCO,Caballito,Comuna 6,C (100-150m)
720,41701.88995782094,1445.3254419645655,1428.3216132336654,40657,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
721,5228.677334161035,6036.359198793186,5764.297939121579,40191,Banco Santander Río,BANELCO,Recoleta,Comuna 2,B (50-100m)
722,2423.045593879504,2635.593452994208,2907.6547126542478,41268,ICBC,BANELCO,Recoleta,Comuna 2,C (100-150m)
723,1530.3445856081078,1020.2297237396933,1249.7814115794572,39831,Banco Itaú,BANELCO,Recoleta,Comuna 2,A (0-50m)
724,9692.182375518016,3825.86146402385,4233.95335351408,40338,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
725,5483.734765095719,2338.0264502367972,3366.758088336497,41165,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,A (0-50m)
726,1147.7584392060808,892.7010082722317,1045.7354668317907,40767,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
727,8799.481367246619,1020.2297237396933,331.57466021495804,40827,Banco Galicia,BANELCO,Recoleta,Comuna 2,A (0-50m)
728,4973.61990322635,2593.083881171721,127.52871546729156,39765,Banco Comafi,BANELCO,Recoleta,Comuna 2,A (0-50m)
729,11094.99824565878,1870.4211601894378,663.1493204299161,39905,Banco Itaú,BANELCO,Recoleta,Comuna 2,A (0-50m)
730,3188.217886683558,807.6818646272573,790.6780358972077,39942,Banco Macro,BANELCO,Retiro,Comuna 1,A (0-50m)
731,5101.148618693693,595.1340055148211,0.0,41000,Banco Galicia,BANELCO,Saavedra,Comuna 12,A (0-50m)
732,8416.895220844592,2550.5743093492333,586.6320911495412,41108,HSBC Bank Argentina,BANELCO,Saavedra,Comuna 12,A (0-50m)
733,510.11486186936924,212.5478591124361,25.50574309345831,40832,Banco Galicia,BANELCO,Liniers,Comuna 9,A (0-50m)
734,7906.780358975223,765.17229280477,51.01148618691662,40177,Banco Santander Río,BANELCO,Liniers,Comuna 9,A (0-50m)
735,1657.87330107545,42.509571822487224,25.50574309345831,39915,Banco Macro,BANELCO,Liniers,Comuna 9,A (0-50m)
736,2423.045593879504,127.52871546746167,76.51722928037493,41181,HSBC Bank Argentina,BANELCO,Liniers,Comuna 9,A (0-50m)
737,510.11486186936924,1530.34458560954,280.56317402804143,40001,Banco Patagonia,BANELCO,Liniers,Comuna 9,B (50-100m)
738,39533.90179487612,3188.2178866865415,3239.2293728692057,40471,Banco Supervielle,BANELCO,Liniers,Comuna 9,A (0-50m)
739,3698.332748552927,1785.4020165444633,2754.620254093498,40875,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
740,510.11486186936924,42.509571822487224,0.0,39797,Banco Itaú,BANELCO,Balvanera,Comuna 3,A (0-50m)
741,1530.3445856081078,595.1340055148211,127.52871546729156,39790,Banco Itaú,BANELCO,Balvanera,Comuna 3,A (0-50m)
742,15813.560717950446,2253.0073065918227,51.01148618691662,40638,BBVA Banco Francés,BANELCO,Balvanera,Comuna 3,A (0-50m)
743,24868.09951613175,4378.485897716184,6682.504690486077,39974,Banco Macro,BANELCO,Balvanera,Comuna 3,A (0-50m)
744,3060.6891712162155,3188.2178866865415,1836.4135027289985,40141,Banco Santander Río,BANELCO,Almagro,Comuna 5,B (50-100m)
745,13135.457693136257,2253.0073065918227,4795.079701570163,40866,Banco Galicia,BANELCO,Almagro,Comuna 5,A (0-50m)
746,8799.481367246619,2040.4594474793867,7728.240157317869,41216,HSBC Bank Argentina,BANELCO,Almagro,Comuna 5,A (0-50m)
747,2805.6317402815307,3443.275317621465,918.2067513644993,40626,BBVA Banco Francés,BANELCO,Almagro,Comuna 5,B (50-100m)
748,13390.515124070942,2380.5360220592843,2831.137483373873,40048,Banco Patagonia,BANELCO,Almagro,Comuna 5,A (0-50m)
749,6248.9070578997735,6461.454917018058,6682.504690486077,40312,Banco Santander Río,BANELCO,Almagro,Comuna 5,C (100-150m)
750,10584.88338378941,4931.110331408518,4004.401665672955,39859,Banco Itaú,BANELCO,Caballito,Comuna 6,A (0-50m)
751,22700.11135318693,765.17229280477,357.08040330841635,41190,HSBC Bank Argentina,BANELCO,Caballito,Comuna 6,A (0-50m)
752,4591.033756824323,42.509571822487224,178.54020165420818,40133,Banco Santander Río,BANELCO,Caballito,Comuna 6,A (0-50m)
753,12370.285400332205,637.6435773373083,433.5976325887913,41094,HSBC Bank Argentina,BANELCO,Caballito,Comuna 6,A (0-50m)
754,510.11486186936924,170.0382872899489,25.50574309345831,41346,ICBC,BANELCO,Caballito,Comuna 6,A (0-50m)
755,5356.206049628377,2295.51687841431,331.57466021495804,41305,ICBC,BANELCO,Caballito,Comuna 6,A (0-50m)
756,1785.4020165427924,722.6627209822827,178.54020165420818,39931,Banco Macro,BANELCO,Caballito,Comuna 6,A (0-50m)
757,3315.7466021509,85.01914364497445,0.0,39780,Banco Comafi,BANELCO,Caballito,Comuna 6,A (0-50m)
758,1402.8158701407654,127.52871546746167,0.0,40661,BBVA Banco Francés,BANELCO,Caballito,Comuna 6,A (0-50m)
759,2805.6317402815307,127.52871546746167,0.0,40884,Banco Galicia,BANELCO,Caballito,Comuna 6,A (0-50m)
760,9692.182375518016,1105.2488673846678,408.09188949533296,39899,Banco Itaú,BANELCO,Caballito,Comuna 6,A (0-50m)
761,7906.780358975223,7736.7420716926745,2372.034107691623,39935,Banco Macro,BANELCO,Flores,Comuna 7,A (0-50m)
762,15175.917140613734,2082.9690193018737,739.6665497102911,41247,ICBC,BANELCO,Flores,Comuna 7,A (0-50m)
763,5738.792196030404,85.01914364497445,76.51722928037493,40487,Banco Supervielle,BANELCO,Flores,Comuna 7,A (0-50m)
764,8927.010082713961,467.60529004735946,306.06891712149974,40415,Banco Supervielle,BANELCO,Flores,Comuna 7,A (0-50m)
765,13773.10127047297,2848.141312106644,1530.3445856074986,40613,BBVA Banco Francés,BANELCO,Flores,Comuna 7,A (0-50m)
766,16068.61814888513,2763.1221684616694,1479.3330994205821,41107,HSBC Bank Argentina,BANELCO,Flores,Comuna 7,A (0-50m)
767,3188.217886683558,1105.2488673846678,459.10337568224963,39758,Banco Comafi,BANELCO,Flores,Comuna 7,A (0-50m)
768,33284.99473697634,1530.34458560954,0.0,40244,Banco Santander Río,BANELCO,Flores,Comuna 7,A (0-50m)
769,6248.9070578997735,2253.0073065918227,688.6550635233745,39851,Banco Itaú,BANELCO,Flores,Comuna 7,A (0-50m)
770,18619.192458231977,3358.2561739764906,1045.7354668317907,40812,Banco Galicia,BANELCO,Flores,Comuna 7,A (0-50m)
771,4208.447610422296,8586.93350814242,2958.6661988411643,40442,Banco Supervielle,BANELCO,Flores,Comuna 7,B (50-100m)
772,21042.23805211148,4293.46675407121,5228.677334158954,40805,Banco Galicia,BANELCO,Flores,Comuna 7,A (0-50m)
773,17216.37658809121,3655.823176733901,2372.034107691623,40241,Banco Santander Río,BANELCO,Velez Sarsfield,Comuna 10,A (0-50m)
774,6121.378342432431,1827.9115883669506,3290.240859056122,40277,Banco Santander Río,BANELCO,Villa Luro,Comuna 10,A (0-50m)
775,2933.160455748873,1742.892444721976,2091.4709336635815,40829,Banco Galicia,BANELCO,Villa Riachuelo,Comuna 8,A (0-50m)
776,892.7010082713962,382.586146402385,459.10337568224963,40228,Banco Santander Río,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
777,5866.320911497746,552.6244336923339,0.0,41231,ICBC,BANELCO,San Nicolas,Comuna 1,A (0-50m)
778,9692.182375518016,5228.677334165928,0.0,39740,Banco Comafi,BANELCO,San Nicolas,Comuna 1,A (0-50m)
779,4846.091187759008,1955.4403038344121,280.56317402804143,40206,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,A (0-50m)
780,9437.124944583331,13135.457693148552,51.01148618691662,40770,Banco Galicia,BANELCO,San Nicolas,Comuna 1,B (50-100m)
781,510.11486186936924,425.0957182248722,790.6780358972077,39964,Banco Macro,BANELCO,Puerto Madero,Comuna 1,C (100-150m)
782,1657.87330107545,297.56700275741053,0.0,39785,Banco Itaú,BANELCO,Palermo,Comuna 14,A (0-50m)
783,1657.87330107545,1487.8350137870527,127.52871546729156,39792,Banco Itaú,BANELCO,Palermo,Comuna 14,A (0-50m)
784,6376.435773367116,11094.998245669165,3825.8614640187466,40637,BBVA Banco Francés,BANELCO,San Cristobal,Comuna 3,B (50-100m)
785,16451.204295287156,2508.0647375267463,892.7010082710409,40138,Banco Santander Río,BANELCO,San Cristobal,Comuna 3,A (0-50m)
786,12242.756684864862,5271.186905988416,3596.309776177622,40752,Banco Galicia,BANELCO,San Cristobal,Comuna 3,A (0-50m)
787,23720.34107692567,4548.524185006133,3672.827005457997,40611,BBVA Banco Francés,BANELCO,Boedo,Comuna 5,A (0-50m)
788,14155.687416874996,3825.86146402385,4361.482068981371,40058,Banco Patagonia,BANELCO,Boedo,Comuna 5,A (0-50m)
789,3315.7466021509,2423.0455938817718,1020.2297237383325,40539,BBVA Banco Francés,BANELCO,Paternal,Comuna 15,A (0-50m)
790,3060.6891712162155,5016.129475053493,2091.4709336635815,39828,Banco Itaú,BANELCO,Paternal,Comuna 15,B (50-100m)
791,127.52871546734231,0.0,0.0,40077,Banco Patagonia,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
792,1785.4020165427924,892.7010082722317,663.1493204299161,40069,Banco Patagonia,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
793,255.05743093468462,42.509571822487224,76.51722928037493,39885,Banco Itaú,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
794,2423.045593879504,637.6435773373083,280.56317402804143,39844,Banco Itaú,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
795,5483.734765095719,2678.103024816695,892.7010082710409,39803,Banco Itaú,BANELCO,Retiro,Comuna 1,A (0-50m)
796,5611.263480563061,2465.555165704259,408.09188949533296,39927,Banco Macro,BANELCO,Retiro,Comuna 1,A (0-50m)
797,19511.893466503374,1402.8158701420784,1020.2297237383325,40917,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
798,7524.194212573197,5313.696477810903,2014.9537043832067,40281,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
799,1530.3445856081078,1020.2297237396933,331.57466021495804,40708,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
800,6503.964488834457,467.60529004735946,331.57466021495804,40622,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
801,7396.665497105854,1020.2297237396933,1198.7699253925407,40144,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
802,17854.020165427923,2890.650883929131,790.6780358972077,39945,Banco Macro,BANELCO,Recoleta,Comuna 2,A (0-50m)
803,32264.765013237604,3188.2178866865415,2014.9537043832067,40672,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
804,15048.388425146393,3188.2178866865415,1096.7469530187075,39754,Banco Comafi,BANELCO,Recoleta,Comuna 2,A (0-50m)
805,3825.861464020269,5568.753908745826,1096.7469530187075,40887,Banco Galicia,BANELCO,Recoleta,Comuna 2,B (50-100m)
806,9819.711090985358,10627.392955621806,2525.068566252373,39795,Banco Itaú,BANELCO,Recoleta,Comuna 2,B (50-100m)
807,28949.018411086705,10967.469530201703,1581.3560717944154,40463,Banco Supervielle,BANELCO,Recoleta,Comuna 2,A (0-50m)
808,5483.734765095719,2890.650883929131,688.6550635233745,40000,Banco Patagonia,BANELCO,Recoleta,Comuna 2,A (0-50m)
809,8161.837789909908,595.1340055148211,1020.2297237383325,40266,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
810,11860.170538462835,722.6627209822827,178.54020165420818,41136,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,A (0-50m)
811,6376.435773367116,1827.9115883669506,459.10337568224963,40509,Banco Supervielle,BANELCO,Recoleta,Comuna 2,A (0-50m)
812,51649.12976427363,2338.0264502367972,637.6435773364578,40131,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
813,5101.148618693693,2253.0073065918227,76.51722928037493,39868,Banco Itaú,BANELCO,Palermo,Comuna 14,A (0-50m)
814,22572.582637719588,24698.061228865077,867.1952651775827,41348,ICBC,BANELCO,Palermo,Comuna 14,B (50-100m)
815,13135.457693136257,10287.316381041908,2550.5743093458314,41350,ICBC,BANELCO,Palermo,Comuna 14,A (0-50m)
816,13645.572555005627,8756.971795432368,3596.309776177622,40125,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
817,10329.825952854728,425.0957182248722,510.11486186916625,40933,Banco Galicia,BANELCO,Palermo,Comuna 14,A (0-50m)
818,9309.596229115989,1147.758439207155,1428.3216132336654,39995,Banco Patagonia,BANELCO,Palermo,Comuna 14,A (0-50m)
819,20532.123190242113,8416.89522085247,3825.8614640187466,39743,Banco Comafi,BANELCO,Palermo,Comuna 14,A (0-50m)
820,5228.677334161035,18194.09674002453,3953.3901794860385,40422,Banco Supervielle,BANELCO,Palermo,Comuna 14,B (50-100m)
821,5356.206049628377,9819.711090994548,790.6780358972077,40269,Banco Santander Río,BANELCO,Palermo,Comuna 14,B (50-100m)
822,10329.825952854728,3188.2178866865415,4259.459096607538,40656,BBVA Banco Francés,BANELCO,Palermo,Comuna 14,A (0-50m)
823,9182.067513648646,127.52871546746167,0.0,39830,Banco Itaú,BANELCO,Retiro,Comuna 1,A (0-50m)
824,20149.537043840086,552.6244336923339,433.5976325887913,40378,Banco Santander Río,BANELCO,Retiro,Comuna 1,A (0-50m)
825,2167.988162944819,552.6244336923339,102.02297237383324,40608,BBVA Banco Francés,BANELCO,Retiro,Comuna 1,A (0-50m)
826,3060.6891712162155,1402.8158701420784,1530.3445856074986,41320,ICBC,BANELCO,Retiro,Comuna 1,A (0-50m)
827,6248.9070578997735,3358.2561739764906,1224.275668485999,40904,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
828,16068.61814888513,7779.251643515162,4744.068215383246,39969,Banco Macro,BANELCO,Palermo,Comuna 14,A (0-50m)
829,63381.771587269126,6674.002776130494,3723.8384916449136,40533,BBVA Banco Francés,BANELCO,Palermo,Comuna 14,A (0-50m)
830,3060.6891712162155,10074.768521929473,1249.7814115794572,40500,Banco Supervielle,BANELCO,Villa Crespo,Comuna 15,B (50-100m)
831,2678.1030248141883,2125.478591124361,2193.493906037415,40111,Banco Santander Río,BANELCO,Villa Ortuzar,Comuna 15,A (0-50m)
832,6886.550635236485,1445.3254419645655,816.1837789906659,40073,Banco Patagonia,BANELCO,Villa Ortuzar,Comuna 15,A (0-50m)
833,2040.459447477477,0.0,0.0,40614,BBVA Banco Francés,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
834,9819.711090985358,977.7201519172061,204.04594474766648,40505,Banco Supervielle,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
835,1402.8158701407654,42.509571822487224,102.02297237383324,39808,Banco Itaú,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
836,6376.435773367116,1360.3062983195912,408.09188949533296,39812,Banco Itaú,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
837,4080.918894954954,4208.447610426235,1836.4135027289985,40836,Banco Galicia,BANELCO,Villa Urquiza,Comuna 12,B (50-100m)
838,510.11486186936924,170.0382872899489,76.51722928037493,41264,ICBC,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
839,8544.423936311934,3145.7083148640545,1606.8618148878736,41099,HSBC Bank Argentina,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
840,7014.079350703827,12370.285400343782,3596.309776177622,40193,Banco Santander Río,BANELCO,Villa Urquiza,Comuna 12,B (50-100m)
841,3443.2753176182423,2635.593452994208,2984.1719419346223,40583,BBVA Banco Francés,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
842,1020.2297237387385,2550.5743093492333,765.1722928037493,40972,Banco Galicia,BANELCO,Barracas,Comuna 4,B (50-100m)
843,127.52871546734231,892.7010082722317,331.57466021495804,40061,Banco Patagonia,BANELCO,Barracas,Comuna 4,B (50-100m)
844,1020.2297237387385,1445.3254419645655,1530.3445856074986,40816,Banco Galicia,BANELCO,Barracas,Comuna 4,C (100-150m)
845,382.58614640202694,2210.4977347693357,2525.068566252373,41209,HSBC Bank Argentina,BANELCO,Barracas,Comuna 4,C (100-150m)
846,7651.722928040538,127.52871546746167,255.05743093458312,41236,ICBC,BANELCO,Recoleta,Comuna 2,A (0-50m)
847,19129.307320101347,1487.8350137870527,1683.3790441682486,41143,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,A (0-50m)
848,2678.1030248141883,170.0382872899489,0.0,40334,Banco Santander Río,BANELCO,San Telmo,Comuna 1,A (0-50m)
849,892.7010082713962,1700.3828728994888,127.52871546729156,41256,ICBC,BANELCO,San Telmo,Comuna 1,B (50-100m)
850,9182.067513648646,3018.179599396593,1708.8847872617068,39922,Banco Macro,BANELCO,Nuñez,Comuna 13,A (0-50m)
851,1020.2297237387385,42.509571822487224,76.51722928037493,39774,Banco Comafi,BANELCO,Villa Del Parque,Comuna 11,A (0-50m)
852,6759.021919769142,2295.51687841431,1275.2871546729157,40828,Banco Galicia,BANELCO,Villa Del Parque,Comuna 11,A (0-50m)
853,2295.5168784121615,1147.758439207155,586.6320911495412,40564,BBVA Banco Francés,BANELCO,Parque Chacabuco,Comuna 7,A (0-50m)
854,3570.8040330855847,4080.9188949587733,1045.7354668317907,40894,Banco Galicia,BANELCO,Boedo,Comuna 5,B (50-100m)
855,1147.7584392060808,1147.758439207155,790.6780358972077,39833,Banco Itaú,BANELCO,Saavedra,Comuna 12,B (50-100m)
856,8799.481367246619,3698.332748556388,2065.9651905701235,41044,CitiBank,BANELCO,Caballito,Comuna 6,A (0-50m)
857,8161.837789909908,6206.397486083135,3902.3786932991216,40979,Banco Galicia,BANELCO,San Telmo,Comuna 1,A (0-50m)
858,2040.459447477477,3443.275317621465,1657.8733010747903,40813,Banco Galicia,BANELCO,Monserrat,Comuna 1,B (50-100m)
859,24613.042085197067,1785.4020165444633,178.54020165420818,40203,Banco Santander Río,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
860,12370.285400332205,1657.8733010770018,51.01148618691662,41075,Compania Financiera,BANELCO,Caballito,Comuna 6,A (0-50m)
861,5101.148618693693,2040.4594474793867,2474.0570800654564,40411,Banco Supervielle,BANELCO,Belgrano,Comuna 13,A (0-50m)
862,12242.756684864862,3188.2178866865415,484.60911877570794,40576,BBVA Banco Francés,BANELCO,Liniers,Comuna 9,A (0-50m)
863,1785.4020165427924,42.509571822487224,51.01148618691662,40497,Banco Supervielle,BANELCO,San Nicolas,Comuna 1,A (0-50m)
864,765.1722928040539,85.01914364497445,25.50574309345831,39829,Banco Itaú,BANELCO,San Nicolas,Comuna 1,A (0-50m)
865,4080.918894954954,1615.3637292545145,867.1952651775827,39900,Banco Itaú,BANELCO,San Nicolas,Comuna 1,A (0-50m)
866,1275.2871546734232,297.56700275741053,510.11486186916625,40922,Banco Galicia,BANELCO,Belgrano,Comuna 13,A (0-50m)
867,3825.861464020269,5271.186905988416,3137.2064004953722,39791,Banco Itaú,BANELCO,Constitucion,Comuna 1,B (50-100m)
868,2550.5743093468463,2167.988162946848,1147.758439205624,41319,ICBC,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
869,3698.332748552927,1232.7775828521294,943.7124944579575,40891,Banco Galicia,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
870,13262.9864086036,6248.9070579056215,4540.02227063558,40326,Banco Santander Río,BANELCO,Monserrat,Comuna 1,A (0-50m)
871,9054.538798181304,3103.1987430415675,1275.2871546729157,39984,Banco Patagonia,BANELCO,Monserrat,Comuna 1,A (0-50m)
872,10712.412099256753,8544.423936319932,5305.194563439329,40546,BBVA Banco Francés,BANELCO,Balvanera,Comuna 3,A (0-50m)
873,11605.11310752815,4080.9188949587733,3902.3786932991216,40964,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
874,3443.2753176182423,1360.3062983195912,867.1952651775827,39978,Banco Macro,BANELCO,Monserrat,Comuna 1,A (0-50m)
875,1147.7584392060808,297.56700275741053,306.06891712149974,40728,BBVA Banco Francés,BANELCO,Villa Soldati,Comuna 8,A (0-50m)
876,2167.988162944819,850.1914364497444,2780.125997186956,39744,Banco Comafi,BANELCO,Constitucion,Comuna 1,C (100-150m)
877,9309.596229115989,7099.098494355366,3009.6776850280808,40253,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
878,1912.9307320101345,1360.3062983195912,1708.8847872617068,40161,Banco Santander Río,BANELCO,Saavedra,Comuna 12,A (0-50m)
879,1020.2297237387385,892.7010082722317,382.58614640187466,40519,BBVA Banco Francés,BANELCO,Mataderos,Comuna 9,A (0-50m)
880,5101.148618693693,2975.6700275741055,1657.8733010747903,39959,Banco Macro,BANELCO,Recoleta,Comuna 2,A (0-50m)
881,15175.917140613734,2550.5743093492333,1887.424988915915,40273,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
882,637.6435773367116,340.0765745798978,510.11486186916625,40750,Banco Galicia,BANELCO,Palermo,Comuna 14,A (0-50m)
