id_celda,area_km2,delitos_ponderados,cant_paradas,densidad_delitos,densidad_paradas
6941,0.0625,607.8,2.0,9724.8,32.0
6942,0.0625,350.15,7.0,5602.4,112.0
6943,0.0625,128.0,1.0,2048.0,16.0
6944,0.0625,116.05,1.0,1856.8,16.0
6945,0.0625,90.75,0.0,1452.0,0.0
6946,0.0625,76.75,0.0,1228.0,0.0
6947,0.0625,73.2,0.0,1171.2,0.0
6948,0.0625,72.0,0.0,1152.0,0.0
6949,0.0625,139.4,1.0,2230.4,16.0
6950,0.0625,89.95,0.0,1439.2,0.0
6951,0.0625,17.0,0.0,272.0,0.0
6952,0.0625,0.3,0.0,4.8,0.0
6953,0.0625,0.75,0.0,12.0,0.0
6954,0.0625,4.6,0.0,73.6,0.0
6955,0.0625,1.0,0.0,16.0,0.0
6956,0.0625,0.15,0.0,2.4,0.0
6957,0.0625,0.15,0.0,2.4,0.0
6958,0.0625,2.9499999999999997,0.0,47.199999999999996,0.0
6959,0.0625,4.9,0.0,78.4,0.0
6983,0.0625,2.5,0.0,40.0,0.0
6984,0.0625,32.0,2.0,512.0,32.0
6985,0.0625,1.75,0.0,28.0,0.0
6988,0.0625,39.95,0.0,639.2,0.0
6989,0.0625,28.75,0.0,460.0,0.0
6990,0.0625,12.7,0.0,203.2,0.0
6991,0.0625,1.6,0.0,25.6,0.0
6992,0.0625,33.65,0.0,538.4,0.0
6994,0.0625,17.15,0.0,274.4,0.0
6995,0.0625,62.65,0.0,1002.4,0.0
6996,0.0625,19.5,0.0,312.0,0.0
6997,0.0625,195.5,0.0,3128.0,0.0
6998,0.0625,181.55,0.0,2904.8,0.0
6999,0.0625,79.85,2.0,1277.6,32.0
7000,0.0625,16.1,0.0,257.6,0.0
7001,0.0625,28.2,0.0,451.2,0.0
7002,0.0625,39.15,1.0,626.4,16.0
7003,0.0625,26.95,0.0,431.2,0.0
7004,0.0625,61.9,1.0,990.4,16.0
7005,0.0625,17.4,0.0,278.4,0.0
7006,0.0625,185.55,2.0,2968.8,32.0
7007,0.0625,77.05,1.0,1232.8,16.0
7008,0.0625,93.65,2.0,1498.4,32.0
7009,0.0625,66.8,0.0,1068.8,0.0
7010,0.0625,64.15,0.0,1026.4,0.0
7011,0.0625,100.75,0.0,1612.0,0.0
7012,0.0625,126.25,3.0,2020.0,48.0
7013,0.0625,191.0,1.0,3056.0,16.0
7014,0.0625,203.7,1.0,3259.2,16.0
7015,0.0625,182.65,0.0,2922.4,0.0
7016,0.0625,225.55,8.0,3608.8,128.0
7017,0.0625,94.35,0.0,1509.6,0.0
7018,0.0625,135.05,2.0,2160.8,32.0
7019,0.0625,62.0,0.0,992.0,0.0
7020,0.0625,50.55,1.0,808.8,16.0
7021,0.0625,75.9,6.0,1214.4,96.0
7022,0.0625,31.45,0.0,503.2,0.0
7023,0.0625,97.45,2.0,1559.2,32.0
7024,0.0625,51.9,1.0,830.4,16.0
7025,0.0625,60.7,0.0,971.2,0.0
7026,0.0625,70.65,0.0,1130.4,0.0
7027,0.0625,120.1,0.0,1921.6,0.0
7028,0.0625,89.45,0.0,1431.2,0.0
7029,0.0625,74.55,0.0,1192.8,0.0
7030,0.0625,48.1,0.0,769.6,0.0
7031,0.0625,65.2,2.0,1043.2,32.0
7032,0.0625,42.95,0.0,687.2,0.0
7033,0.0625,41.25,1.0,660.0,16.0
7034,0.0625,12.7,1.0,203.2,16.0
7035,0.0625,0.65,0.0,10.4,0.0
7036,0.0625,174.7,8.0,2795.2,128.0
7037,0.0625,210.95,17.0,3375.2,272.0
7038,0.0625,285.85,2.0,4573.6,32.0
7039,0.0625,93.7,3.0,1499.2,48.0
7040,0.0625,64.85,0.0,1037.6,0.0
7041,0.0625,114.45,3.0,1831.2,48.0
7042,0.0625,46.95,0.0,751.2,0.0
7043,0.0625,53.6,1.0,857.6,16.0
7044,0.0625,52.15,3.0,834.4,48.0
7045,0.0625,57.45,0.0,919.2,0.0
7046,0.0625,69.55,0.0,1112.8,0.0
7047,0.0625,116.95,4.0,1871.2,64.0
7048,0.0625,145.7,2.0,2331.2,32.0
7049,0.0625,218.25,5.0,3492.0,80.0
7050,0.0625,267.05,3.0,4272.8,48.0
7051,0.0625,129.25,6.0,2068.0,96.0
7052,0.0625,81.65,1.0,1306.4,16.0
7053,0.0625,148.65,1.0,2378.4,16.0
7054,0.0625,90.1,1.0,1441.6,16.0
7055,0.0625,75.95,0.0,1215.2,0.0
7056,0.0625,53.65,0.0,858.4,0.0
7057,0.0625,114.25,0.0,1828.0,0.0
7058,0.0625,32.05,1.0,512.8,16.0
7059,0.0625,0.8999999999999999,0.0,14.399999999999999,0.0
7060,0.0625,0.75,0.0,12.0,0.0
7061,0.0625,51.35,0.0,821.6,0.0
7062,0.0625,2.6,0.0,41.6,0.0
7063,0.0625,1.65,0.0,26.4,0.0
7065,0.0625,0.15,0.0,2.4,0.0
7067,0.0625,0.9,0.0,14.4,0.0
7094,0.0625,7.1,0.0,113.6,0.0
7095,0.0625,5.45,0.0,87.2,0.0
7096,0.0625,35.1,0.0,561.6,0.0
7097,0.0625,41.95,0.0,671.2,0.0
7098,0.0625,8.85,0.0,141.6,0.0
7100,0.0625,0.15,0.0,2.4,0.0
7101,0.0625,2.05,0.0,32.8,0.0
7102,0.0625,14.6,0.0,233.6,0.0
7103,0.0625,1.7999999999999998,0.0,28.799999999999997,0.0
7104,0.0625,52.35,0.0,837.6,0.0
7105,0.0625,303.1,0.0,4849.6,0.0
7106,0.0625,303.65,0.0,4858.4,0.0
7107,0.0625,126.7,3.0,2027.2,48.0
7108,0.0625,254.6,1.0,4073.6,16.0
7109,0.0625,10.05,0.0,160.8,0.0
7110,0.0625,1.75,0.0,28.0,0.0
7111,0.0625,23.0,2.0,368.0,32.0
7112,0.0625,2.8,0.0,44.8,0.0
7113,0.0625,6.2,0.0,99.2,0.0
7114,0.0625,80.6,4.0,1289.6,64.0
7115,0.0625,242.54999999999998,3.0,3880.7999999999997,48.0
7116,0.0625,65.65,0.0,1050.4,0.0
7117,0.0625,81.2,0.0,1299.2,0.0
7118,0.0625,82.5,5.0,1320.0,80.0
7119,0.0625,92.65,0.0,1482.4,0.0
7120,0.0625,109.45,1.0,1751.2,16.0
7121,0.0625,112.2,1.0,1795.2,16.0
7122,0.0625,131.15,1.0,2098.4,16.0
7123,0.0625,145.2,3.0,2323.2,48.0
7124,0.0625,186.9,1.0,2990.4,16.0
7125,0.0625,140.8,9.0,2252.8,144.0
7126,0.0625,50.15,0.0,802.4,0.0
7127,0.0625,23.25,0.0,372.0,0.0
7128,0.0625,75.75,0.0,1212.0,0.0
7129,0.0625,69.5,2.0,1112.0,32.0
7130,0.0625,53.8,2.0,860.8,32.0
7131,0.0625,47.95,1.0,767.2,16.0
7132,0.0625,75.55,4.0,1208.8,64.0
7133,0.0625,90.8,2.0,1452.8,32.0
7134,0.0625,66.25,1.0,1060.0,16.0
7135,0.0625,127.1,3.0,2033.6,48.0
7136,0.0625,71.4,0.0,1142.4,0.0
7137,0.0625,78.0,0.0,1248.0,0.0
7138,0.0625,75.2,1.0,1203.2,16.0
7139,0.0625,108.5,1.0,1736.0,16.0
7140,0.0625,46.95,0.0,751.2,0.0
7141,0.0625,49.45,1.0,791.2,16.0
7142,0.0625,42.75,0.0,684.0,0.0
7143,0.0625,50.95,2.0,815.2,32.0
7144,0.0625,66.45,1.0,1063.2,16.0
7145,0.0625,112.0,12.0,1792.0,192.0
7146,0.0625,180.0,0.0,2880.0,0.0
7147,0.0625,190.7,5.0,3051.2,80.0
7148,0.0625,168.25,7.0,2692.0,112.0
7149,0.0625,100.15,0.0,1602.4,0.0
7150,0.0625,112.4,2.0,1798.4,32.0
7151,0.0625,50.35,0.0,805.6,0.0
7152,0.0625,51.9,3.0,830.4,48.0
7153,0.0625,52.7,0.0,843.2,0.0
7154,0.0625,59.85,0.0,957.6,0.0
7155,0.0625,63.15,0.0,1010.4,0.0
7156,0.0625,118.3,2.0,1892.8,32.0
7157,0.0625,371.1,2.0,5937.6,32.0
7158,0.0625,99.6,0.0,1593.6,0.0
7159,0.0625,112.4,0.0,1798.4,0.0
7160,0.0625,148.25,5.0,2372.0,80.0
7161,0.0625,169.7,3.0,2715.2,48.0
7162,0.0625,124.1,0.0,1985.6,0.0
7163,0.0625,110.9,0.0,1774.4,0.0
7164,0.0625,100.9,1.0,1614.4,16.0
7165,0.0625,110.5,2.0,1768.0,32.0
7166,0.0625,36.0,1.0,576.0,16.0
7167,0.0625,33.8,2.0,540.8,32.0
7168,0.0625,55.95,0.0,895.2,0.0
7170,0.0625,0.15,0.0,2.4,0.0
7171,0.0625,2.7,0.0,43.2,0.0
7204,0.0625,57.949999999999996,2.0,927.1999999999999,32.0
7205,0.0625,54.0,0.0,864.0,0.0
7206,0.0625,5.45,0.0,87.2,0.0
7207,0.0625,5.15,0.0,82.4,0.0
7208,0.0625,0.6,0.0,9.6,0.0
7209,0.0625,5.8,0.0,92.8,0.0
7212,0.0625,174.85,0.0,2797.6,0.0
7213,0.0625,154.05,0.0,2464.8,0.0
7214,0.0625,76.85,0.0,1229.6,0.0
7215,0.0625,223.2,0.0,3571.2,0.0
7216,0.0625,53.15,1.0,850.4,16.0
7217,0.0625,98.1,0.0,1569.6,0.0
7218,0.0625,6.0,0.0,96.0,0.0
7219,0.0625,20.6,0.0,329.6,0.0
7220,0.0625,1.45,0.0,23.2,0.0
7221,0.0625,2.0,0.0,32.0,0.0
7222,0.0625,29.25,0.0,468.0,0.0
7223,0.0625,112.95,3.0,1807.2,48.0
7224,0.0625,91.4,0.0,1462.4,0.0
7225,0.0625,55.25,1.0,884.0,16.0
7226,0.0625,90.7,0.0,1451.2,0.0
7227,0.0625,124.25,4.0,1988.0,64.0
7228,0.0625,112.6,3.0,1801.6,48.0
7229,0.0625,65.5,0.0,1048.0,0.0
7230,0.0625,90.3,1.0,1444.8,16.0
7231,0.0625,147.55,2.0,2360.8,32.0
7232,0.0625,103.55,3.0,1656.8,48.0
7233,0.0625,155.75,0.0,2492.0,0.0
7234,0.0625,126.45,2.0,2023.2,32.0
7235,0.0625,131.25,3.0,2100.0,48.0
7236,0.0625,2.15,0.0,34.4,0.0
7237,0.0625,33.5,0.0,536.0,0.0
7238,0.0625,70.85,0.0,1133.6,0.0
7239,0.0625,77.65,1.0,1242.4,16.0
7240,0.0625,39.5,0.0,632.0,0.0
7241,0.0625,50.7,0.0,811.2,0.0
7242,0.0625,108.55,0.0,1736.8,0.0
7243,0.0625,94.7,0.0,1515.2,0.0
7244,0.0625,141.55,5.0,2264.8,80.0
7245,0.0625,87.25,0.0,1396.0,0.0
7246,0.0625,64.5,0.0,1032.0,0.0
7247,0.0625,84.35,0.0,1349.6,0.0
7248,0.0625,93.1,2.0,1489.6,32.0
7249,0.0625,69.4,2.0,1110.4,32.0
7250,0.0625,67.25,2.0,1076.0,32.0
7251,0.0625,41.55,0.0,664.8,0.0
7252,0.0625,42.85,0.0,685.6,0.0
7253,0.0625,120.5,3.0,1928.0,48.0
7254,0.0625,179.0,1.0,2864.0,16.0
7255,0.0625,86.45,2.0,1383.2,32.0
7256,0.0625,113.35,0.0,1813.6,0.0
7257,0.0625,140.25,5.0,2244.0,80.0
7258,0.0625,334.2,8.0,5347.2,128.0
7259,0.0625,150.65,2.0,2410.4,32.0
7260,0.0625,127.8,4.0,2044.8,64.0
7261,0.0625,96.05,0.0,1536.8,0.0
7262,0.0625,77.0,0.0,1232.0,0.0
7263,0.0625,50.0,0.0,800.0,0.0
7264,0.0625,136.85,0.0,2189.6,0.0
7265,0.0625,148.85,1.0,2381.6,16.0
7266,0.0625,124.3,2.0,1988.8,32.0
7267,0.0625,82.5,1.0,1320.0,16.0
7268,0.0625,96.95,0.0,1551.2,0.0
7269,0.0625,89.15,0.0,1426.4,0.0
7270,0.0625,282.15,7.0,4514.4,112.0
7271,0.0625,259.55,1.0,4152.8,16.0
7272,0.0625,99.55,1.0,1592.8,16.0
7273,0.0625,166.4,2.0,2662.4,32.0
7274,0.0625,35.05,0.0,560.8,0.0
7275,0.0625,23.85,0.0,381.6,0.0
7276,0.0625,66.95,1.0,1071.2,16.0
7277,0.0625,36.1,4.0,577.6,64.0
7278,0.0625,9.45,0.0,151.2,0.0
7279,0.0625,1.75,0.0,28.0,0.0
7280,0.0625,4.9,0.0,78.4,0.0
7281,0.0625,0.15,0.0,2.4,0.0
7283,0.0625,0.15,0.0,2.4,0.0
7312,0.0625,0.8999999999999999,0.0,14.399999999999999,0.0
7313,0.0625,2.4,0.0,38.4,0.0
7314,0.0625,8.7,0.0,139.2,0.0
7315,0.0625,9.049999999999999,2.0,144.79999999999998,32.0
7316,0.0625,25.5,0.0,408.0,0.0
7317,0.0625,0.15,0.0,2.4,0.0
7320,0.0625,3.05,0.0,48.8,0.0
7321,0.0625,139.3,0.0,2228.8,0.0
7322,0.0625,116.75,2.0,1868.0,32.0
7323,0.0625,79.25,0.0,1268.0,0.0
7324,0.0625,86.15,1.0,1378.4,16.0
7325,0.0625,39.95,1.0,639.2,16.0
7326,0.0625,5.7,0.0,91.2,0.0
7327,0.0625,35.0,0.0,560.0,0.0
7328,0.0625,1.3,0.0,20.8,0.0
7329,0.0625,2.2,0.0,35.2,0.0
7330,0.0625,10.05,0.0,160.8,0.0
7331,0.0625,112.2,2.0,1795.2,32.0
7332,0.0625,79.7,0.0,1275.2,0.0
7333,0.0625,59.2,0.0,947.2,0.0
7334,0.0625,85.25,3.0,1364.0,48.0
7335,0.0625,79.7,4.0,1275.2,64.0
7336,0.0625,79.4,1.0,1270.4,16.0
7337,0.0625,77.2,3.0,1235.2,48.0
7338,0.0625,108.5,1.0,1736.0,16.0
7339,0.0625,108.25,1.0,1732.0,16.0
7340,0.0625,160.55,1.0,2568.8,16.0
7341,0.0625,80.3,0.0,1284.8,0.0
7342,0.0625,103.75,0.0,1660.0,0.0
7343,0.0625,164.2,1.0,2627.2,16.0
7344,0.0625,273.35,0.0,4373.6,0.0
7345,0.0625,39.65,0.0,634.4,0.0
7346,0.0625,4.8,0.0,76.8,0.0
7347,0.0625,121.8,3.0,1948.8,48.0
7348,0.0625,71.8,0.0,1148.8,0.0
7349,0.0625,49.65,0.0,794.4,0.0
7350,0.0625,28.7,0.0,459.2,0.0
7351,0.0625,50.8,2.0,812.8,32.0
7352,0.0625,119.6,2.0,1913.6,32.0
7353,0.0625,120.55,6.0,1928.8,96.0
7354,0.0625,124.45,2.0,1991.2,32.0
7355,0.0625,54.6,0.0,873.6,0.0
7356,0.0625,55.95,1.0,895.2,16.0
7357,0.0625,84.5,1.0,1352.0,16.0
7358,0.0625,137.55,3.0,2200.8,48.0
7359,0.0625,210.1,2.0,3361.6,32.0
7360,0.0625,123.25,0.0,1972.0,0.0
7361,0.0625,279.15,10.0,4466.4,160.0
7362,0.0625,205.15,1.0,3282.4,16.0
7363,0.0625,138.4,2.0,2214.4,32.0
7364,0.0625,79.0,0.0,1264.0,0.0
7365,0.0625,90.65,1.0,1450.4,16.0
7366,0.0625,115.7,2.0,1851.2,32.0
7367,0.0625,113.3,3.0,1812.8,48.0
7368,0.0625,112.75,2.0,1804.0,32.0
7369,0.0625,155.35,3.0,2485.6,48.0
7370,0.0625,125.1,3.0,2001.6,48.0
7371,0.0625,62.1,0.0,993.6,0.0
7372,0.0625,89.85,0.0,1437.6,0.0
7373,0.0625,114.1,1.0,1825.6,16.0
7374,0.0625,200.1,5.0,3201.6,80.0
7375,0.0625,69.7,0.0,1115.2,0.0
7376,0.0625,31.3,0.0,500.8,0.0
7377,0.0625,62.95,1.0,1007.2,16.0
7378,0.0625,90.15,3.0,1442.4,48.0
7379,0.0625,169.0,6.0,2704.0,96.0
7380,0.0625,201.2,4.0,3219.2,64.0
7381,0.0625,151.4,2.0,2422.4,32.0
7382,0.0625,120.95,0.0,1935.2,0.0
7383,0.0625,24.2,1.0,387.2,16.0
7384,0.0625,22.65,0.0,362.4,0.0
7385,0.0625,122.55,2.0,1960.8,32.0
7386,0.0625,51.2,0.0,819.2,0.0
7387,0.0625,23.7,0.0,379.2,0.0
7388,0.0625,13.95,0.0,223.2,0.0
7389,0.0625,25.8,0.0,412.8,0.0
7390,0.0625,0.15,0.0,2.4,0.0
7391,0.0625,1.95,0.0,31.2,0.0
7420,0.0625,0.15,0.0,2.4,0.0
7421,0.0625,2.2,0.0,35.2,0.0
7423,0.0625,0.5,0.0,8.0,0.0
7424,0.0625,0.75,0.0,12.0,0.0
7425,0.0625,16.3,0.0,260.8,0.0
7426,0.0625,2.9,2.0,46.4,32.0
7427,0.0625,1.7,0.0,27.2,0.0
7428,0.0625,98.8,0.0,1580.8,0.0
7429,0.0625,44.95,0.0,719.2,0.0
7430,0.0625,36.05,0.0,576.8,0.0
7431,0.0625,85.65,0.0,1370.4,0.0
7432,0.0625,165.9,2.0,2654.4,32.0
7433,0.0625,71.95,0.0,1151.2,0.0
7434,0.0625,34.25,0.0,548.0,0.0
7435,0.0625,35.55,3.0,568.8,48.0
7436,0.0625,2.55,0.0,40.8,0.0
7437,0.0625,14.45,0.0,231.2,0.0
7438,0.0625,83.05,0.0,1328.8,0.0
7439,0.0625,28.35,0.0,453.6,0.0
7440,0.0625,1.45,0.0,23.2,0.0
7441,0.0625,79.5,0.0,1272.0,0.0
7442,0.0625,371.55,1.0,5944.8,16.0
7443,0.0625,131.9,1.0,2110.4,16.0
7444,0.0625,103.1,1.0,1649.6,16.0
7445,0.0625,92.15,1.0,1474.4,16.0
7446,0.0625,78.05,1.0,1248.8,16.0
7447,0.0625,68.4,4.0,1094.4,64.0
7448,0.0625,125.05,0.0,2000.8,0.0
7449,0.0625,127.0,2.0,2032.0,32.0
7450,0.0625,101.8,0.0,1628.8,0.0
7451,0.0625,89.2,3.0,1427.2,48.0
7452,0.0625,90.7,1.0,1451.2,16.0
7453,0.0625,169.9,6.0,2718.4,96.0
7454,0.0625,150.1,4.0,2401.6,64.0
7455,0.0625,28.85,0.0,461.6,0.0
7456,0.0625,113.3,1.0,1812.8,16.0
7457,0.0625,78.55,1.0,1256.8,16.0
7458,0.0625,79.95,0.0,1279.2,0.0
7459,0.0625,47.3,0.0,756.8,0.0
7460,0.0625,65.7,2.0,1051.2,32.0
7461,0.0625,117.1,0.0,1873.6,0.0
7462,0.0625,165.25,1.0,2644.0,16.0
7463,0.0625,84.45,4.0,1351.2,64.0
7464,0.0625,118.05,3.0,1888.8,48.0
7465,0.0625,82.2,2.0,1315.2,32.0
7466,0.0625,114.45,1.0,1831.2,16.0
7467,0.0625,102.3,0.0,1636.8,0.0
7468,0.0625,89.75,2.0,1436.0,32.0
7469,0.0625,147.45,2.0,2359.2,32.0
7470,0.0625,103.95,2.0,1663.2,32.0
7471,0.0625,142.9,2.0,2286.4,32.0
7472,0.0625,96.6,4.0,1545.6,64.0
7473,0.0625,61.05,2.0,976.8,32.0
7474,0.0625,138.5,1.0,2216.0,16.0
7475,0.0625,108.8,3.0,1740.8,48.0
7476,0.0625,51.6,0.0,825.6,0.0
7477,0.0625,47.7,2.0,763.2,32.0
7478,0.0625,87.25,2.0,1396.0,32.0
7479,0.0625,86.2,2.0,1379.2,32.0
7480,0.0625,82.35,0.0,1317.6,0.0
7481,0.0625,173.95,2.0,2783.2,32.0
7482,0.0625,163.65,4.0,2618.4,64.0
7483,0.0625,61.9,0.0,990.4,0.0
7484,0.0625,31.6,0.0,505.6,0.0
7485,0.0625,43.45,0.0,695.2,0.0
7486,0.0625,34.05,0.0,544.8,0.0
7487,0.0625,86.25,4.0,1380.0,64.0
7488,0.0625,145.7,0.0,2331.2,0.0
7489,0.0625,145.8,1.0,2332.8,16.0
7490,0.0625,82.55,2.0,1320.8,32.0
7491,0.0625,32.1,0.0,513.6,0.0
7492,0.0625,20.65,0.0,330.4,0.0
7493,0.0625,8.45,1.0,135.2,16.0
7494,0.0625,22.5,0.0,360.0,0.0
7495,0.0625,0.6,0.0,9.6,0.0
7496,0.0625,17.1,0.0,273.6,0.0
7497,0.0625,1.9000000000000001,4.0,30.400000000000002,64.0
7498,0.0625,1.9,0.0,30.4,0.0
7529,0.0625,32.8,0.0,524.8,0.0
7530,0.0625,0.5,0.0,8.0,0.0
7536,0.0625,9.95,0.0,159.2,0.0
7537,0.0625,145.35,2.0,2325.6,32.0
7538,0.0625,11.65,0.0,186.4,0.0
7539,0.0625,330.75,0.0,5292.0,0.0
7540,0.0625,297.6,0.0,4761.6,0.0
7541,0.0625,60.4,1.0,966.4,16.0
7542,0.0625,77.25,2.0,1236.0,32.0
7543,0.0625,66.35,0.0,1061.6,0.0
7544,0.0625,27.75,0.0,444.0,0.0
7545,0.0625,5.55,2.0,88.8,32.0
7546,0.0625,1.3,0.0,20.8,0.0
7547,0.0625,569.95,7.0,9119.2,112.0
7548,0.0625,16.85,1.0,269.6,16.0
7549,0.0625,49.9,0.0,798.4,0.0
7550,0.0625,182.3,0.0,2916.8,0.0
7551,0.0625,205.0,2.0,3280.0,32.0
7552,0.0625,138.25,4.0,2212.0,64.0
7553,0.0625,99.15,3.0,1586.4,48.0
7554,0.0625,62.5,1.0,1000.0,16.0
7555,0.0625,89.2,1.0,1427.2,16.0
7556,0.0625,43.85,0.0,701.6,0.0
7557,0.0625,89.0,4.0,1424.0,64.0
7558,0.0625,93.75,1.0,1500.0,16.0
7559,0.0625,184.05,2.0,2944.8,32.0
7560,0.0625,98.45,3.0,1575.2,48.0
7561,0.0625,65.85,2.0,1053.6,32.0
7562,0.0625,174.4,0.0,2790.4,0.0
7563,0.0625,205.65,5.0,3290.4,80.0
7564,0.0625,102.75,0.0,1644.0,0.0
7565,0.0625,99.3,0.0,1588.8,0.0
7566,0.0625,109.1,0.0,1745.6,0.0
7567,0.0625,57.05,3.0,912.8,48.0
7568,0.0625,55.8,0.0,892.8,0.0
7569,0.0625,98.3,0.0,1572.8,0.0
7570,0.0625,111.35,6.0,1781.6,96.0
7571,0.0625,150.6,5.0,2409.6,80.0
7572,0.0625,96.5,1.0,1544.0,16.0
7573,0.0625,125.4,3.0,2006.4,48.0
7574,0.0625,137.25,3.0,2196.0,48.0
7575,0.0625,106.65,1.0,1706.4,16.0
7576,0.0625,62.5,3.0,1000.0,48.0
7577,0.0625,259.7,2.0,4155.2,32.0
7578,0.0625,177.65,3.0,2842.4,48.0
7579,0.0625,105.7,0.0,1691.2,0.0
7580,0.0625,44.0,2.0,704.0,32.0
7581,0.0625,78.5,1.0,1256.0,16.0
7582,0.0625,120.25,1.0,1924.0,16.0
7583,0.0625,164.3,6.0,2628.8,96.0
7584,0.0625,104.2,1.0,1667.2,16.0
7585,0.0625,50.7,1.0,811.2,16.0
7586,0.0625,20.9,1.0,334.4,16.0
7587,0.0625,29.25,2.0,468.0,32.0
7588,0.0625,96.35,1.0,1541.6,16.0
7589,0.0625,58.2,0.0,931.2,0.0
7590,0.0625,114.85,2.0,1837.6,32.0
7591,0.0625,391.65,3.0,6266.4,48.0
7592,0.0625,125.9,1.0,2014.4,16.0
7593,0.0625,15.049999999999999,0.0,240.79999999999998,0.0
7594,0.0625,38.95,3.0,623.2,48.0
7595,0.0625,98.9,4.0,1582.4,64.0
7596,0.0625,102.05,0.0,1632.8,0.0
7597,0.0625,117.85,0.0,1885.6,0.0
7598,0.0625,52.8,0.0,844.8,0.0
7599,0.0625,39.1,1.0,625.6,16.0
7600,0.0625,25.05,0.0,400.8,0.0
7601,0.0625,18.3,0.0,292.8,0.0
7602,0.0625,23.05,0.0,368.8,0.0
7603,0.0625,15.75,2.0,252.0,32.0
7604,0.0625,1.7,0.0,27.2,0.0
7605,0.0625,0.8,0.0,12.8,0.0
7606,0.0625,38.65,7.0,618.4,112.0
7607,0.0625,1.0,0.0,16.0,0.0
7631,0.0625,0.15,0.0,2.4,0.0
7639,0.0625,0.5,0.0,8.0,0.0
7643,0.0625,0.3,0.0,4.8,0.0
7646,0.0625,8.6,0.0,137.6,0.0
7647,0.0625,161.2,0.0,2579.2,0.0
7648,0.0625,126.75,2.0,2028.0,32.0
7649,0.0625,62.55,0.0,1000.8,0.0
7650,0.0625,63.85,0.0,1021.6,0.0
7651,0.0625,131.55,5.0,2104.8,80.0
7652,0.0625,55.65,1.0,890.4,16.0
7653,0.0625,15.35,0.0,245.6,0.0
7654,0.0625,5.75,0.0,92.0,0.0
7655,0.0625,22.75,0.0,364.0,0.0
7656,0.0625,58.65,0.0,938.4,0.0
7657,0.0625,536.7,0.0,8587.2,0.0
7658,0.0625,39.75,0.0,636.0,0.0
7659,0.0625,93.35,0.0,1493.6,0.0
7660,0.0625,257.7,3.0,4123.2,48.0
7661,0.0625,106.65,0.0,1706.4,0.0
7662,0.0625,80.4,1.0,1286.4,16.0
7663,0.0625,68.05,1.0,1088.8,16.0
7664,0.0625,172.9,2.0,2766.4,32.0
7665,0.0625,3.1999999999999997,0.0,51.199999999999996,0.0
7666,0.0625,82.05,0.0,1312.8,0.0
7667,0.0625,190.25,3.0,3044.0,48.0
7668,0.0625,86.5,2.0,1384.0,32.0
7669,0.0625,105.0,1.0,1680.0,16.0
7670,0.0625,60.95,1.0,975.2,16.0
7671,0.0625,167.7,2.0,2683.2,32.0
7672,0.0625,249.35,12.0,3989.6,192.0
7673,0.0625,279.55,7.0,4472.8,112.0
7674,0.0625,88.45,0.0,1415.2,0.0
7675,0.0625,69.3,1.0,1108.8,16.0
7676,0.0625,88.7,1.0,1419.2,16.0
7677,0.0625,106.05,2.0,1696.8,32.0
7678,0.0625,109.35,1.0,1749.6,16.0
7679,0.0625,193.35,0.0,3093.6,0.0
7680,0.0625,125.0,2.0,2000.0,32.0
7681,0.0625,102.85,0.0,1645.6,0.0
7682,0.0625,137.05,4.0,2192.8,64.0
7683,0.0625,165.15,5.0,2642.4,80.0
7684,0.0625,129.1,2.0,2065.6,32.0
7685,0.0625,190.05,4.0,3040.8,64.0
7686,0.0625,126.9,0.0,2030.4,0.0
7687,0.0625,135.9,3.0,2174.4,48.0
7688,0.0625,100.05,2.0,1600.8,32.0
7689,0.0625,76.0,0.0,1216.0,0.0
7690,0.0625,162.25,0.0,2596.0,0.0
7691,0.0625,180.5,7.0,2888.0,112.0
7692,0.0625,105.1,1.0,1681.6,16.0
7693,0.0625,101.15,1.0,1618.4,16.0
7694,0.0625,77.25,0.0,1236.0,0.0
7695,0.0625,75.55,2.0,1208.8,32.0
7696,0.0625,71.05,0.0,1136.8,0.0
7697,0.0625,64.6,0.0,1033.6,0.0
7698,0.0625,102.35,0.0,1637.6,0.0
7699,0.0625,222.1,4.0,3553.6,64.0
7700,0.0625,70.35,0.0,1125.6,0.0
7701,0.0625,40.75,0.0,652.0,0.0
7702,0.0625,49.6,3.0,793.6,48.0
7703,0.0625,106.3,1.0,1700.8,16.0
7704,0.0625,52.95,0.0,847.2,0.0
7705,0.0625,17.65,0.0,282.4,0.0
7706,0.0625,58.15,0.0,930.4,0.0
7707,0.0625,65.3,0.0,1044.8,0.0
7708,0.0625,40.45,1.0,647.2,16.0
7709,0.0625,35.1,1.0,561.6,16.0
7710,0.0625,25.099999999999998,2.0,401.59999999999997,32.0
7711,0.0625,10.05,0.0,160.8,0.0
7712,0.0625,37.5,1.0,600.0,16.0
7713,0.0625,3.75,0.0,60.0,0.0
7714,0.0625,0.44999999999999996,1.0,7.199999999999999,16.0
7715,0.0625,1.05,0.0,16.8,0.0
7749,0.0625,0.15,0.0,2.4,0.0
7750,0.0625,0.15,0.0,2.4,0.0
7753,0.0625,0.44999999999999996,0.0,7.199999999999999,0.0
7755,0.0625,0.3,0.0,4.8,0.0
7756,0.0625,0.75,0.0,12.0,0.0
7757,0.0625,56.3,0.0,900.8,0.0
7758,0.0625,51.8,0.0,828.8,0.0
7759,0.0625,60.75,2.0,972.0,32.0
